,county_code,geometry,county,state,deaths13,deaths14,deaths15,deaths16,deaths17,pop13,pop14,pop15,pop16,pop17,total_deaths,percent_in_distress,prate_13,prate_14,prate_15,prate_16,prate_17,ratio_predicted13,ratio_predicted14,ratio_predicted15,ratio_predicted16,ratio_predicted17,crude_rate13,crude_rate14,crude_rate15,crude_rate16,crude_rate17,crude_rate_lag13,crude_rate_lag14,crude_rate_lag15,crude_rate_lag16,crude_rate_lag17,ratio_pred_rate13,ratio_pred_rate14,ratio_pred_rate15,ratio_pred_rate16,ratio_pred_rate17,ratio_pred_rate_lag13,ratio_pred_rate_lag14,ratio_pred_rate_lag15,ratio_pred_rate_lag16,ratio_pred_rate_lag17
2799,51036,"POLYGON ((-77.040741 37.427464, -76.903817 37.378172, -76.88190899999999 37.224817, -76.97501699999999 37.246725, -77.27077199999999 37.323402, -77.248864 37.383649, -77.17766399999999 37.493187, -77.040741 37.427464))","Charles City County, VA",VA,,,,,,7130,7023,7040,7071,7004,0.0,0.19421487603305784,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666348869513514,2.996859011815525,4.215929602299562,0.0,0.0,0.0,0.0,0.0,0.5666672229560834,0.763408089308388,1.113193698178312,2.996859011815525,4.215929602299562
2800,51037,"POLYGON ((-78.6893 37.246725, -78.683823 37.246725, -78.442837 37.07694, -78.49213 36.890724, -78.650961 36.699031, -78.9029 37.022171, -78.826223 37.20291, -78.6893 37.246725))","Charlotte County, VA",VA,,,,,,12305,12225,12201,12129,12119,0.0,0.21467181467181468,40.5,43.9,43.3,38.9,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017410458344648,0.3036652394400413,0.6051144271381718,1.213179987382928,1.5148760831363992
2801,51041,"POLYGON ((-77.654158 37.564388, -77.593912 37.553434, -77.41865 37.449372, -77.248864 37.383649, -77.27077199999999 37.323402, -77.28172600000001 37.312448, -77.298157 37.312448, -77.298157 37.312448, -77.336496 37.312448, -77.37483400000001 37.246725, -77.402219 37.241248, -77.402219 37.235771, -77.41865 37.235771, -77.446034 37.224817, -77.648681 37.263156, -77.85680499999999 37.41651, -77.654158 37.564388))","Chesterfield County, VA",VA,,,,35.0,45.0,327745,332499,335687,339009,343599,91.0,0.20944407233757537,80.7,77.9,73.4,67.8,56.3,6.0,8.0,9.0,35.0,45.0,0.0,0.0,0.0,10.324209681748862,13.09666209738678,0.0,0.642635171422932,1.1715228434908576,2.5132411521823412,3.7745974961775124,1.8306915437306441,2.406022273751199,2.681068971988787,10.324209681748862,13.09666209738678,1.2890993361761915,1.9222115166322364,2.6810781884776684,6.154582608037667,8.189657434559622
2802,51043,"POLYGON ((-78.032067 39.262239, -78.032067 39.262239, -77.82942 39.130793, -77.96086699999999 39.015777, -78.004682 38.977438, -78.15255999999999 39.037685, -78.032067 39.262239))","Clarke County, VA",VA,,,,,,14348,14423,14363,14374,14508,0.0,0.3132183908045977,10.3,21.6,27.7,28.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.383058834743806,22.77811410466677,27.138529833136012,0.0,0.0,0.0,0.0,0.0,4.069934184095991,4.932314752924717,8.302090605640846,25.757725052608713,27.138529833136012
2803,51045,"POLYGON ((-80.020196 37.646542, -80.074966 37.421987, -80.173551 37.378172, -80.26118200000001 37.339833, -80.430967 37.312448, -80.474782 37.421987, -80.222843 37.630111, -80.020196 37.646542))","Craig County, VA",VA,,,,,,5210,5234,5211,5158,5062,0.0,0.12950819672131147,,8.4,6.5,5.2,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7781571179629432,0.0,0.0,0.0,0.0,0.0,0.5296523203254053,0.7045244765575407,1.0474920591785142,2.440367107617984,2.7927778020202085
2804,51047,"POLYGON ((-77.933482 38.698114, -77.637727 38.407836, -77.621296 38.369498, -77.703451 38.358544, -77.895143 38.391406, -78.092313 38.309252, -78.229237 38.533806, -77.933482 38.698114))","Culpeper County, VA",VA,,,,,16.0,48506,49166,49432,50083,51282,31.0,0.21774370208105148,84.0,79.3,71.5,65.5,53.3,2.0,3.0,4.0,9.0,16.0,0.0,0.0,0.0,0.0,31.200031200031198,0.0,0.0,0.0,11.715109288956283,5.998892645137427,4.123201253453181,6.101777651222389,8.09192425958893,17.970169518599125,31.200031200031198,1.4818758341091018,2.309437891602951,3.6050126232466657,11.715109288956283,9.695101259151603
2805,51049,"POLYGON ((-78.16351400000001 37.750604, -78.15803699999999 37.750604, -78.07040600000001 37.657496, -78.130652 37.454849, -78.234714 37.367218, -78.26209799999999 37.34531, -78.46474499999999 37.339833, -78.240191 37.690357, -78.16351400000001 37.750604))","Cumberland County, VA",VA,,,,,,9841,9827,9719,9652,9811,0.0,0.14156079854809436,37.3,35.5,33.1,29.3,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,51051,"POLYGON ((-82.315034 37.296018, -82.15072600000001 37.044078, -82.325988 36.972878, -82.55602 37.20291, -82.315034 37.296018, -82.315034 37.296018))","Dickenson County, VA",VA,,,,,,15486,15308,15115,14968,14782,0.0,0.31923601637107774,184.3,157.3,137.5,185.1,155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103766220379042,2.4418686139638206,3.9112281916355465,6.713734097055081,9.00436390784245
2807,51053,"POLYGON ((-77.648681 37.263156, -77.446034 37.224817, -77.396742 37.170048, -77.396742 36.994786, -77.621296 36.87977, -77.65963499999999 36.896201, -77.88966600000001 36.989309, -77.796559 37.191956, -77.648681 37.263156))","Dinwiddie County, VA",VA,,,,,,27904,27859,27852,28144,28208,0.0,0.25919661733615224,4.8,5.5,5.6,5.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2905262102186077,1.6370827621733475,0.0,0.0,0.0,0.0,0.0,0.6130026486335504,1.065255398817842,1.104909154953043,3.6429507758042043,4.392988273984371
2808,51057,"POLYGON ((-77.06264899999999 38.161374, -76.936679 38.07922, -76.77784800000001 37.876573, -76.68474000000001 37.772511, -76.750463 37.728696, -77.06812499999999 37.964204, -77.117418 38.15042, -77.06264899999999 38.161374))","Essex County, VA",VA,,,,,,11229,11103,11130,11123,11028,0.0,0.13591495823842065,114.9,123.3,122.9,109.5,87.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6149703341437935,1.6105523038133174,3.197244891451057,6.355282778931459,7.85103052459028
2809,51059,"POLYGON ((-77.331019 39.059592, -77.117418 38.933623, -77.17218699999999 38.895284, -77.15028 38.878853, -77.111941 38.845992, -77.040741 38.785745, -77.08455600000001 38.709068, -77.128372 38.632391, -77.22148 38.637868, -77.533665 38.845992, -77.331019 39.059592))","Fairfax County, VA",VA,,18.0,18.0,52.0,80.0,1130924,1137538,1142234,1138652,1148433,176.0,0.1945639560127257,35.9,33.7,32.0,29.7,24.9,9.0,18.0,18.0,52.0,80.0,0.0,1.5823647210027267,1.57585923724911,4.56680355367575,6.966013689958404,0.0,0.5789249011376911,0.9540098019000461,7.3416849580399,10.344989799843177,0.795809444312792,1.5823647210027267,1.57585923724911,4.56680355367575,6.966013689958404,0.7685958411588392,1.5122033456906154,2.344235052725469,7.742814538939713,10.81363728320619
2810,51061,"POLYGON ((-77.96086699999999 39.015777, -77.654158 38.944577, -77.533665 38.555714, -77.637727 38.407836, -77.933482 38.698114, -78.130652 38.862422, -78.004682 38.977438, -77.96086699999999 39.015777))","Fauquier County, VA",VA,,,,16.0,14.0,67207,68248,68782,69069,69465,38.0,0.1846272692159135,91.2,81.6,76.5,72.2,61.7,2.0,3.0,5.0,16.0,14.0,0.0,0.0,0.0,23.1652405565449,20.154034405815878,0.0,0.0,0.0,2.810556113648089,11.649460328995179,2.9758804886395764,4.395733208299144,7.269343723648629,23.1652405565449,20.154034405815878,1.4850492932488755,2.22220949079121,3.1677769743471345,7.931675428826769,11.649460328995179
2811,51063,"POLYGON ((-80.129735 37.120755, -80.233797 36.874293, -80.46382800000001 36.709985, -80.63361399999999 36.929063, -80.54598300000001 36.983832, -80.179028 37.115279, -80.129735 37.120755))","Floyd County, VA",VA,,,,,,15528,15578,15651,15731,15755,0.0,0.1098546042003231,70.8,65.0,59.3,50.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7781571179629432,0.0,0.0,0.0,0.0,0.0,1.3084953442550096,1.485850161559572,2.125392944612797,5.091238337241737,6.514644035119051
2812,51065,"POLYGON ((-78.305914 38.00802, -78.06492900000001 37.903958, -78.15803699999999 37.750604, -78.16351400000001 37.750604, -78.240191 37.690357, -78.49213 37.794419, -78.305914 38.00802))","Fluvanna County, VA",VA,,,,,,25977,26092,26235,26271,26452,0.0,0.19915029208709506,36.3,38.0,36.4,31.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5891883929886581,0.5822755327821125,0.5780012716027975,1.7028039505051653,2.2308979364194093
2813,51067,"POLYGON ((-79.784688 37.230294, -79.592995 37.044078, -79.642287 36.857862, -79.647764 36.852385, -80.04210399999999 36.792139, -80.233797 36.874293, -80.129735 37.120755, -79.84493399999999 37.224817, -79.784688 37.230294))","Franklin County, VA",VA,,,,,,56335,56358,56264,56069,56445,14.0,0.17567567567567569,102.0,96.2,87.4,80.1,66.9,1.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7781571179629432,1.7750954113783617,1.7743709854856453,3.5546708374804497,7.1340669532183565,10.629816635663035,0.5951067207347208,0.9683919037441258,1.34944930609244,2.877927679702193,3.488128817931309
2814,51069,"POLYGON ((-78.349729 39.464886, -78.229237 39.393686, -78.032067 39.262239, -78.032067 39.262239, -78.15255999999999 39.037685, -78.311391 39.0103, -78.338776 39.103408, -78.541422 39.054115, -78.508561 39.086977, -78.349729 39.464886))","Frederick County, VA",VA,,,,14.0,12.0,81319,82377,83199,84421,86484,34.0,0.1658181818181818,65.3,62.9,59.9,58.2,50.4,2.0,3.0,4.0,14.0,12.0,0.0,0.0,0.0,16.583551486004666,13.875398917718885,0.0,0.0,1.7872941260578548,11.596778020149216,22.571341656689665,2.4594498210750255,3.641793218981026,4.807750093150158,16.583551486004666,13.875398917718885,3.806172994011416,4.095888168889393,8.128508160131528,21.216543606165,27.745268927089853
2815,51071,"POLYGON ((-80.474782 37.421987, -80.430967 37.312448, -80.606229 37.246725, -80.85269099999999 37.14814, -80.978661 37.290541, -80.85816800000001 37.427464, -80.85816800000001 37.427464, -80.474782 37.421987))","Giles County, VA",VA,,,,,,16925,16815,16708,16857,16837,0.0,0.12527964205816555,164.3,149.5,142.6,119.8,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252544439089388,3.5861917273729227,0.0,0.0,0.0,0.0,0.0,1.4843809147419758,1.7192147585223947,2.577198847961365,6.229980365018059,6.127492422697725
2816,51073,"POLYGON ((-76.62997 37.591772, -76.438277 37.515095, -76.405416 37.400079, -76.498524 37.241248, -76.657355 37.378172, -76.712124 37.432941, -76.651878 37.602726, -76.62997 37.591772))","Gloucester County, VA",VA,,,,,,36834,37141,37143,37214,37292,20.0,0.16152019002375298,129.6,128.1,119.4,107.5,89.0,1.0,2.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7148829885431938,5.384884628846827,8.0768920119538,16.12296447573494,21.452322213879654,0.30180023842218834,0.3014681498899642,0.2948243583884901,0.8826644698128752,1.1810035577732179
2817,51075,"POLYGON ((-78.06492900000001 37.903958, -77.796559 37.728696, -77.63225 37.706788, -77.654158 37.564388, -78.015636 37.641065, -78.07040600000001 37.657496, -78.15803699999999 37.750604, -78.06492900000001 37.903958))","Goochland County, VA",VA,,,,,,21626,21936,22253,22668,22685,0.0,0.20728291316526612,16.8,16.4,15.3,14.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711561738687263,2.568736295841879,5.232080267992867,0.0,0.0,0.0,0.0,0.0,1.188527777023506,1.350598299791752,1.9205891061306293,5.016646302637249,6.825578794006731
2818,51077,"POLYGON ((-81.04438399999999 36.80857, -80.934845 36.671646, -80.912938 36.649739, -80.83626 36.556631, -80.901984 36.562108, -80.978661 36.562108, -81.35109300000001 36.573061, -81.679709 36.589492, -81.64684800000001 36.6114, -81.608509 36.638785, -81.263462 36.764754, -81.04438399999999 36.80857))","Grayson County, VA",VA,,,,,,15161,15093,16012,15107,15665,0.0,0.1978798586572438,27.7,28.3,8.7,25.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17111567419575632,0.1713079706172569,0.343675680134171,0.5200171952352558,1.2115086397873283
2819,51079,"POLYGON ((-78.45926799999999 38.468083, -78.453791 38.47356, -78.289483 38.270913, -78.37163700000001 38.183282, -78.66191499999999 38.27639, -78.486653 38.41879, -78.45926799999999 38.468083))","Greene County, VA",VA,,,,,,18804,19031,19162,19371,19612,0.0,0.14914772727272727,86.8,88.8,83.1,77.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.628570624489911,0.0,0.0,0.0,0.0,0.0,0.0,0.5765516446135662,1.1420087934677097,1.6956337431114878,5.628570624489911,4.43545033681701
2820,51081,"POLYGON ((-77.621296 36.87977, -77.429604 36.709985, -77.298157 36.545677, -77.76917400000001 36.545677, -77.65963499999999 36.896201, -77.621296 36.87977))","Greensville County, VA",VA,,,,,,11886,11681,11885,11706,11679,0.0,0.17653631284916202,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,51083,"POLYGON ((-78.974101 37.049555, -78.9029 37.022171, -78.650961 36.699031, -78.733115 36.5402, -78.798839 36.5402, -79.138409 36.5402, -79.220563 36.5402, -79.094593 37.060509, -78.974101 37.049555))","Halifax County, VA",VA,,,,,,35401,35200,35125,34992,34563,0.0,0.19642857142857142,77.1,75.9,87.8,81.3,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037782844297864,0.5044847351488511,1.005621626973813,2.0078829453076947,3.217395218746332
2822,51085,"POLYGON ((-77.68702 38.00802, -77.643204 37.991589, -77.347449 37.788942, -77.122895 37.624634, -77.226957 37.537003, -77.63225 37.706788, -77.796559 37.728696, -77.68702 38.00802))","Hanover County, VA",VA,,,,,12.0,101330,101918,103227,104392,105923,27.0,0.17259736620902213,104.8,102.0,96.0,90.2,73.7,2.0,2.0,4.0,9.0,12.0,0.0,0.0,0.0,0.0,11.328984262152696,0.0,0.0,0.5711561738687263,2.7171028480644734,3.031319111900968,1.9737491364847526,1.9623618987813731,3.874955195830548,8.621350295041765,11.328984262152696,0.8693933559948845,1.058285862014318,1.4219744253803732,3.933391384139591,4.624817637914831
2823,51087,"POLYGON ((-77.63225 37.706788, -77.226957 37.537003, -77.17766399999999 37.493187, -77.248864 37.383649, -77.41865 37.449372, -77.47341900000001 37.597249, -77.593912 37.553434, -77.654158 37.564388, -77.63225 37.706788))","Henrico County, VA",VA,,,13.0,25.0,40.0,318611,321924,325155,326501,327898,85.0,0.22515169643620203,82.8,81.0,75.3,68.2,56.6,5.0,7.0,13.0,25.0,40.0,0.0,0.0,3.9980932170810846,7.656944389144291,12.198915516410592,0.0,0.9180502448899027,1.10244788826107,3.97138240206114,7.138957972129143,1.5693117940058567,2.174426262099129,3.9980932170810846,7.656944389144291,12.198915516410592,1.0772525796028813,1.54210512668027,2.0390227693781178,5.203003872781393,7.138957972129143
2824,51089,"POLYGON ((-79.647764 36.852385, -79.642287 36.857862, -79.713488 36.5402, -79.96542700000001 36.5402, -80.025673 36.5402, -80.05305799999999 36.5402, -80.04210399999999 36.792139, -79.647764 36.852385))","Henry County, VA",VA,,,,,,52617,52081,51881,51445,51227,0.0,0.17757953206530888,105.3,101.1,86.9,73.4,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4189380861801673,0.0,0.0,0.0,0.0,0.0,1.0019941466383044,1.2219562955806422,1.796318257136579,3.822592234580264,7.169745563191377
2825,51091,"POLYGON ((-79.647764 38.594052, -79.313671 38.413313, -79.510841 38.177805, -79.795642 38.265436, -79.647764 38.594052))","Highland County, VA",VA,,,,,,2215,2248,2214,2216,2212,0.0,0.05325443786982249,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,51093,"POLYGON ((-76.48209300000001 36.929063, -76.89834 36.644262, -76.909294 36.649739, -76.925725 36.709985, -76.86000199999999 36.961924, -76.849048 36.994786, -76.67378600000001 37.142663, -76.48209300000001 36.929063))","Isle of Wight County, VA",VA,,,,,,35656,36007,36314,36596,36552,0.0,0.16190180236171536,67.1,67.3,67.8,74.1,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38882667662062953,0.38399803393006626,0.7561922694464294,1.4935460142857675,2.21638573977415
2827,51095,"POLYGON ((-76.739509 37.465803, -76.712124 37.432941, -76.657355 37.378172, -76.728555 37.306971, -76.67926300000001 37.268633, -76.591632 37.213863, -76.613539 37.164571, -76.79427800000001 37.208387, -76.88190899999999 37.224817, -76.903817 37.378172, -76.739509 37.465803))","James City County, VA",VA,,,,,,70516,72583,73147,74404,75524,0.0,0.2554504319210202,116.0,112.7,106.1,96.2,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257095716053505,1.5927168245049037,0.0,0.0,0.0,0.0,0.0,0.8388649587664352,1.3749983535805412,1.9127212471448682,4.190850976739121,5.500908253468581
2828,51097,"POLYGON ((-77.07360199999999 37.964204, -77.06812499999999 37.964204, -76.750463 37.728696, -76.651878 37.602726, -76.712124 37.432941, -76.739509 37.465803, -76.79427800000001 37.515095, -77.17766399999999 37.893004, -77.18314100000001 37.893004, -77.07360199999999 37.964204))","King and Queen County, VA",VA,,,,,,7130,7175,7158,7159,7003,0.0,0.23076923076923078,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38784042693474197,0.7692692326924038,1.1538417159934,2.3032806393907053,3.0646174591256647
2829,51099,"POLYGON ((-76.996925 38.27639, -77.06264899999999 38.161374, -77.117418 38.15042, -77.325542 38.243528, -77.28720300000001 38.34759, -76.996925 38.27639))","King George County, VA",VA,,,,,,24926,25371,25515,25984,26337,13.0,0.12135036496350365,56.2,54.5,53.5,54.6,44.3,1.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9049466268590547,1.7047507995281248,4.011875150445318,3.9415080209688225,7.838526357044875,15.394088669950738,18.984698333143484,1.7850158535874001,1.7876147169501406,3.5404462223419633,7.589348627768558,8.735122003127676
2830,51101,"POLYGON ((-77.17766399999999 37.893004, -76.79427800000001 37.515095, -77.122895 37.624634, -77.347449 37.788942, -77.18314100000001 37.893004, -77.17766399999999 37.893004))","King William County, VA",VA,,,,,,16097,16186,16269,16334,16708,0.0,0.22104018912529552,46.8,47.4,42.3,40.3,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.832246065538174,0.0,0.0,0.0,0.0,0.0,0.49343728412118815,0.4905904746953433,0.968738798957637,2.155337573760441,2.832246065538174
2831,51103,"POLYGON ((-76.48757000000001 37.838235, -76.317785 37.679403, -76.640924 37.794419, -76.509478 37.838235, -76.48757000000001 37.838235))","Lancaster County, VA",VA,,,,,,11148,11044,10965,10972,10788,0.0,0.17033773861967694,190.3,187.1,183.2,156.9,125.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,51105,"POLYGON ((-82.868205 36.885247, -82.76962 36.797616, -82.983221 36.594969, -83.470669 36.594969, -83.673316 36.600446, -83.459715 36.666169, -82.879159 36.890724, -82.868205 36.885247))","Lee County, VA",VA,,,,,,25185,24951,24742,24179,23758,0.0,0.23436900652090525,129.9,129.3,112.3,149.5,132.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5931290298762266,2.6264731186545562,4.900811436878544,8.077323590724724,12.77643261420731
2833,51107,"POLYGON ((-77.719881 39.322485, -77.67606600000001 39.322485, -77.456988 39.218424, -77.331019 39.059592, -77.533665 38.845992, -77.654158 38.944577, -77.96086699999999 39.015777, -77.82942 39.130793, -77.719881 39.322485))","Loudoun County, VA",VA,,,,16.0,19.0,349679,363050,375629,385945,398080,49.0,0.1804035440399077,42.1,40.9,38.3,36.8,31.1,3.0,4.0,6.0,16.0,19.0,0.0,0.0,0.0,4.145668424257343,4.772909967845659,0.0,0.3918861158874616,1.8901202131830186,15.768181993848494,15.160454692273774,0.8579297012402803,1.101776614791351,1.5973207606441462,4.145668424257343,4.772909967845659,2.0696342929822893,3.10965652187809,4.818311259923311,15.768181993848494,15.160454692273774
2834,51109,"POLYGON ((-77.95538999999999 38.117559, -77.68702 38.00802, -77.796559 37.728696, -78.06492900000001 37.903958, -78.305914 38.00802, -78.207329 38.133989, -77.95538999999999 38.117559))","Louisa County, VA",VA,,,,,,33945,34348,34602,35236,35860,11.0,0.17765567765567766,64.9,58.9,53.2,49.8,41.9,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.584271444959429,3.3915504215081467,2.9459419649432905,2.9113776639105624,2.8900063580139874,8.514019752525826,11.154489682097045,1.0711678487612715,1.6657671623684094,2.5698075523259214,8.021163160799723,7.087759035522322
2835,51111,"POLYGON ((-78.399022 37.087894, -78.240191 37.120755, -78.004682 37.022171, -78.02659 36.775708, -78.47569900000001 36.885247, -78.49213 36.890724, -78.442837 37.07694, -78.399022 37.087894))","Lunenburg County, VA",VA,,,,,,12527,12466,12299,12273,12235,0.0,0.17158818834796488,,4.3,3.0,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,51113,"POLYGON ((-78.448314 38.500944, -78.338776 38.626914, -78.229237 38.533806, -78.092313 38.309252, -78.289483 38.270913, -78.453791 38.47356, -78.448314 38.500944))","Madison County, VA",VA,,,,,,13200,13157,13134,13078,13277,0.0,0.14653902798232696,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.628570624489911,6.24000624000624,0.0,0.0,0.0,0.0,0.0,1.4011918953042026,2.3623643237121876,3.3140185950292738,9.222604528209736,10.675456576823251
2837,51115,"POLYGON ((-76.356123 37.526049, -76.356123 37.526049, -76.405416 37.400079, -76.438277 37.515095, -76.356123 37.526049))","Mathews County, VA",VA,,,,,,8897,8836,8862,8782,8779,0.0,0.20656370656370657,61.2,63.4,60.2,55.2,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3574414942715969,2.6924423144234133,4.0384460059769,8.06148223786747,10.726161106939827
2838,51117,"POLYGON ((-78.47569900000001 36.885247, -78.02659 36.775708, -78.048498 36.545677, -78.322345 36.545677, -78.45926799999999 36.5402, -78.47022200000001 36.5402, -78.733115 36.5402, -78.650961 36.699031, -78.49213 36.890724, -78.47569900000001 36.885247))","Mecklenburg County, VA",VA,,,,,,31426,31192,31081,30892,30686,0.0,0.1660572821450335,117.9,115.3,112.0,105.7,83.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639637210530163,0.5644072259932753,1.1280270724819152,2.2595535118716144,4.503936321738606
2839,51119,"POLYGON ((-76.356123 37.526049, -76.356123 37.526049, -76.438277 37.515095, -76.62997 37.591772, -76.651878 37.602726, -76.750463 37.728696, -76.68474000000001 37.772511, -76.356123 37.526049))","Middlesex County, VA",VA,,,,,,10762,10696,10606,10778,10679,0.0,0.14831981460023175,,5.4,4.5,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6787207471357984,1.3462211572117067,2.01922300298845,4.030741118933735,5.3630805534699135
2840,51121,"POLYGON ((-80.26118200000001 37.339833, -80.179028 37.115279, -80.54598300000001 36.983832, -80.578844 37.087894, -80.529552 37.131709, -80.606229 37.246725, -80.430967 37.312448, -80.26118200000001 37.339833))","Montgomery County, VA",VA,,,,,,96207,97244,97653,98602,98559,16.0,0.3087749891013265,77.2,72.5,66.0,61.6,53.2,1.0,1.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133788541555532,1.0394254056357646,1.0283410801694706,2.048068159708355,5.0708910569765315,6.087724104343591,1.0072902497031864,1.2224777807404634,1.4299237340975957,3.668494402651108,4.474064694141537
2841,51125,"POLYGON ((-78.85908499999999 38.029928, -78.837177 38.046358, -78.645484 37.734173, -78.826223 37.553434, -78.87003900000001 37.54248, -79.171271 37.805373, -79.15483999999999 37.893004, -78.85908499999999 38.029928))","Nelson County, VA",VA,,,,,,14789,14850,14785,14869,14943,0.0,0.1251360174102285,38.2,27.4,26.7,21.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,51127,"POLYGON ((-77.122895 37.624634, -76.79427800000001 37.515095, -76.739509 37.465803, -76.903817 37.378172, -77.040741 37.427464, -77.17766399999999 37.493187, -77.226957 37.537003, -77.122895 37.624634))","New Kent County, VA",VA,,,,,,19507,20021,20392,21147,21682,0.0,0.22141296431172613,70.6,68.8,61.6,58.7,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666348869513514,1.276157398190715,3.9213166297605477,0.0,0.0,0.0,0.0,0.0,0.5905101550817682,0.6894646934800837,1.312174735485272,2.7130491140310093,3.9213166297605477
